run_id,method_family,seed_value,corruption_fraction,confidence,intervention_id,target_node,value_raw,mmd_value,mmd_status,bandwidth_used,bandwidth_sweep_0_5x,bandwidth_sweep_1_0x,bandwidth_sweep_2_0x,sampler_status_for_intervention,sampler_reason
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X0_neg2,0,-2.0,0.17992316470315872,available,419.8358988799933,0.16168097852389218,0.17992316470315872,0.1804579287832495,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X0_pos2,0,2.0,0.1859257186480558,available,417.1774054941718,0.16602726862873296,0.1859257186480558,0.18651877562150576,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X1_neg2,1,-2.0,0.005627218467907702,available,371.39586326024073,0.006357043034967813,0.005627218467907702,0.004478080345876934,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X1_pos2,1,2.0,0.005199849177482119,available,340.2332920524562,0.005600933002638253,0.005199849177482119,0.004684224920011637,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X2_neg2,2,-2.0,0.1673153795560054,available,197.52801270297704,0.16672352854405142,0.1673153795560054,0.1378116630977987,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X2_pos2,2,2.0,0.14198821494194724,available,192.79197733020627,0.1454300966499826,0.14198821494194724,0.11296753854284125,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X3_neg2,3,-2.0,0.028689502828311675,available,358.461154922661,0.031402530053549704,0.028689502828311675,0.024633499388327262,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X3_pos2,3,2.0,0.03715247430034507,available,376.01188816766546,0.03766438843453529,0.03715247430034507,0.03430841011771846,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X4_neg2,4,-2.0,0.19712601735812302,available,222.4364638964068,0.17454320031334608,0.19712601735812302,0.18650075913889358,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X4_pos2,4,2.0,0.21308993801121096,available,229.13998441609468,0.18956675779244844,0.21308993801121096,0.20029223513705313,available,
hard_exclusion__main_evaluation__seed501__cfgb1b657091ecc,hard_exclusion,501,0.8,,do_X5_neg2,5,-2.0,0.03505374602947908,available,290.6945588680194,0.04116183249825056,0.03505374602947908,0.025727470539558372,available,
