run_id,configuration_hash_full,configuration_hash_prefix,record_path,method_family,seed_value,seed_population,confidence,corruption_fraction,corruption_index,lambda_prior,matched_l1_lambda1,dagma_lambda1,parent_heldout_run_hash_full,fit_status,metric_status,graph_status,sampler_status,sid,shd,mmd,edge_count_from_thresholded_adjacency,continuous_w_path,thresholded_adjacency_path,true_adjacency_path,n_targeted_forbidden_edges,mean_abs_w_targeted_forbidden_edges,fraction_targeted_forbidden_above_threshold,mean_abs_w_non_targeted_edges
soft_frobenius__main_evaluation__seed501__cfg6ed4d338a3de,6ed4d338a3de052989d4b45a7d7638ef1d783398e7604a583f5b184d2a8f5f38,6ed4d338a3de,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfg6ed4d338a3de.json,soft_frobenius,501,main_evaluation,1.0,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,69.0,25.0,0.1633849206648535,8,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg6ed4d338a3de/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg6ed4d338a3de/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg6ed4d338a3de/true_adjacency.npz,10,0.05545347573312156,0.0,0.0797172779025987
soft_frobenius__main_evaluation__seed501__cfg70b8cf4273fd,70b8cf4273fd2651a692f1ee1e7c4e15f91259107b0d511e2a52e0371262811c,70b8cf4273fd,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfg70b8cf4273fd.json,soft_frobenius,501,main_evaluation,0.75,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,27.0,0.16652267653660707,10,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg70b8cf4273fd/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg70b8cf4273fd/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg70b8cf4273fd/true_adjacency.npz,10,0.028069893329447655,0.0,0.08594684912276929
soft_frobenius__main_evaluation__seed501__cfg78a1c77530be,78a1c77530beee2509a52d680d4bf05451ead434e9fef70dd9b00aa0d6774e90,78a1c77530be,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfg78a1c77530be.json,soft_frobenius,501,main_evaluation,0.5,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,27.0,0.1660036402651623,10,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg78a1c77530be/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg78a1c77530be/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg78a1c77530be/true_adjacency.npz,10,0.08248615132277719,0.2,0.07961678135150789
soft_frobenius__main_evaluation__seed501__cfg8b6b55d99253,8b6b55d99253b016c921dc4a9033cc01810073f19d2cb718bfe49a2eb9c20e38,8b6b55d99253,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfg8b6b55d99253.json,soft_frobenius,501,main_evaluation,0.25,0.2,1,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,27.0,0.16591352960915887,10,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg8b6b55d99253/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg8b6b55d99253/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg8b6b55d99253/true_adjacency.npz,10,0.06540401653053343,0.1,0.08447406316716916
soft_frobenius__main_evaluation__seed501__cfg91555d28fcdc,91555d28fcdc62a81e387b02f94de81a5bbd30008a5b99cc7acebad03daf9819,91555d28fcdc,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfg91555d28fcdc.json,soft_frobenius,501,main_evaluation,1.0,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,28.0,0.16618730828398592,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg91555d28fcdc/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg91555d28fcdc/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg91555d28fcdc/true_adjacency.npz,10,0.018480756575119033,0.0,0.09306449523225968
soft_frobenius__main_evaluation__seed501__cfg9a7545052a8b,9a7545052a8b3f14f9668269a95da06dd6957d0f10ef16e20b0e75c9ce92161b,9a7545052a8b,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfg9a7545052a8b.json,soft_frobenius,501,main_evaluation,0.0,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,28.0,0.16619515131854726,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg9a7545052a8b/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg9a7545052a8b/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfg9a7545052a8b/true_adjacency.npz,10,0.060781955842619514,0.1,0.0893984228501385
soft_frobenius__main_evaluation__seed501__cfga7819e486e79,a7819e486e79512ba733e78d3ce983ecca728a3bcc4e22fa1a10dc4ca1f0d45b,a7819e486e79,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfga7819e486e79.json,soft_frobenius,501,main_evaluation,0.5,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,28.0,0.1661805137587697,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfga7819e486e79/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfga7819e486e79/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfga7819e486e79/true_adjacency.npz,10,0.03358510514149489,0.1,0.08651070245816607
soft_frobenius__main_evaluation__seed501__cfgc164f9281e0d,c164f9281e0df525296822ac3ef0d53621f01d3755fc224bf21cad97803d23e4,c164f9281e0d,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgc164f9281e0d.json,soft_frobenius,501,main_evaluation,0.25,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,27.0,0.16594208747169278,10,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgc164f9281e0d/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgc164f9281e0d/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgc164f9281e0d/true_adjacency.npz,10,0.10164436416804457,0.2,0.07954531561737077
soft_frobenius__main_evaluation__seed501__cfgd5176ab4c9fd,d5176ab4c9fd763481b6e644408144c404f3238f4eee23fcbdc11c13727bc47f,d5176ab4c9fd,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgd5176ab4c9fd.json,soft_frobenius,501,main_evaluation,1.0,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,76.0,26.0,0.16286252975953214,7,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd5176ab4c9fd/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd5176ab4c9fd/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd5176ab4c9fd/true_adjacency.npz,10,0.06043333988751004,0.0,0.07988167465076254
soft_frobenius__main_evaluation__seed501__cfgd813a38006d4,d813a38006d415bf317ba1db97939393491c43e044385529d9a3f121ff2b13e4,d813a38006d4,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgd813a38006d4.json,soft_frobenius,501,main_evaluation,1.0,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,69.0,26.0,0.16355399820778285,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd813a38006d4/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd813a38006d4/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd813a38006d4/true_adjacency.npz,10,0.024104992654053695,0.0,0.08553652531512171
soft_frobenius__main_evaluation__seed501__cfgd82c407bf7b6,d82c407bf7b64d763f56b482311d5f85d83a3febe92a01a926ccc70ce791e1b1,d82c407bf7b6,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgd82c407bf7b6.json,soft_frobenius,501,main_evaluation,0.75,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,26.0,0.1663035756924108,9,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd82c407bf7b6/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd82c407bf7b6/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd82c407bf7b6/true_adjacency.npz,10,0.06331397909592124,0.0,0.07996884770092286
soft_frobenius__main_evaluation__seed501__cfgd8b09dc8a147,d8b09dc8a1472fe1d296ba23ad35812379936e2e07ff43d6133c3eac41e3df43,d8b09dc8a147,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgd8b09dc8a147.json,soft_frobenius,501,main_evaluation,0.75,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,28.0,0.16618645515973146,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd8b09dc8a147/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd8b09dc8a147/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgd8b09dc8a147/true_adjacency.npz,10,0.020154106771046752,0.0,0.093154951011677
soft_frobenius__main_evaluation__seed501__cfgdfbbb8afbc2e,dfbbb8afbc2e40ffc7386bb245ddffe335ee100cbaa1782c349fa2e5fe652c4d,dfbbb8afbc2e,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgdfbbb8afbc2e.json,soft_frobenius,501,main_evaluation,0.0,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,28.0,0.16619515131854726,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgdfbbb8afbc2e/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgdfbbb8afbc2e/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgdfbbb8afbc2e/true_adjacency.npz,10,0.13227968860829262,0.3,0.08046120625442937
soft_frobenius__main_evaluation__seed501__cfge03d94852538,e03d94852538c4d141d9e65e392db8005c4fd04b4b8c054e1059ee9f7e37c63f,e03d94852538,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfge03d94852538.json,soft_frobenius,501,main_evaluation,0.5,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,27.0,0.1659487813716523,10,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfge03d94852538/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfge03d94852538/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfge03d94852538/true_adjacency.npz,10,0.07392745217016342,0.1,0.0803025133338325
soft_frobenius__main_evaluation__seed501__cfgf4987c3f49e1,f4987c3f49e1ffcd97085eea03a19bd68f15c3535386590017cf2b5346186ed5,f4987c3f49e1,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgf4987c3f49e1.json,soft_frobenius,501,main_evaluation,0.25,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,28.0,0.166187641332658,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgf4987c3f49e1/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgf4987c3f49e1/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgf4987c3f49e1/true_adjacency.npz,10,0.024556477380985514,0.0,0.09338326651079339
soft_frobenius__main_evaluation__seed501__cfgfa468e0898ed,fa468e0898ed80ce605d59ee2b0e7cf391409d907c1e05b646dcb4ffd9868c03,fa468e0898ed,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgfa468e0898ed.json,soft_frobenius,501,main_evaluation,0.0,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,78.0,28.0,0.16619515131854726,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgfa468e0898ed/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgfa468e0898ed/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgfa468e0898ed/true_adjacency.npz,10,0.027525908358236408,0.0,0.09355542878568639
soft_frobenius__main_evaluation__seed501__cfgffdbe4703a79,ffdbe4703a79fe5dd590739892b2f69b52cb793119c0efb34f27e23694d74d1a,ffdbe4703a79,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed501__cfgffdbe4703a79.json,soft_frobenius,501,main_evaluation,0.75,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,85.0,27.0,0.16361633796921166,8,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgffdbe4703a79/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgffdbe4703a79/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed501__cfgffdbe4703a79/true_adjacency.npz,10,0.06980504400613927,0.0,0.07976142936584807
soft_frobenius__main_evaluation__seed502__cfg0762a12d0c67,0762a12d0c67ecddc54a1bc004c54bb8510fdbe9225614cccdc94405ecd37866,0762a12d0c67,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg0762a12d0c67.json,soft_frobenius,502,main_evaluation,0.25,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,56.0,16.0,0.11888385621879824,11,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg0762a12d0c67/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg0762a12d0c67/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg0762a12d0c67/true_adjacency.npz,10,0.1064170481707037,0.1,0.09283544519270216
soft_frobenius__main_evaluation__seed502__cfg15d77d550526,15d77d550526577c5916aad6d680888924df1c5d8bc1f40b527f79726e88ac3d,15d77d550526,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg15d77d550526.json,soft_frobenius,502,main_evaluation,1.0,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,17.0,0.11572008278450936,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg15d77d550526/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg15d77d550526/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg15d77d550526/true_adjacency.npz,10,0.020088805100063646,0.0,0.1038831501161682
soft_frobenius__main_evaluation__seed502__cfg20d39d1a0a55,20d39d1a0a551ec44ccd3f3cf27ed0b77b05df73b159014b9f75dd7b989ca22b,20d39d1a0a55,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg20d39d1a0a55.json,soft_frobenius,502,main_evaluation,0.75,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,60.0,17.0,0.11937482195964441,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg20d39d1a0a55/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg20d39d1a0a55/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg20d39d1a0a55/true_adjacency.npz,10,0.03684082290537774,0.0,0.10181765703981123
soft_frobenius__main_evaluation__seed502__cfg31087d35cda4,31087d35cda4faa388ef965ee660f1306588b59e4599cb1f5870e9c3b53aa643,31087d35cda4,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg31087d35cda4.json,soft_frobenius,502,main_evaluation,1.0,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,60.0,17.0,0.11927816825361111,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg31087d35cda4/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg31087d35cda4/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg31087d35cda4/true_adjacency.npz,10,0.029531172366420434,0.0,0.10272669036376418
soft_frobenius__main_evaluation__seed502__cfg4064872d7057,4064872d705742ea6d90b12f08f53b4761d918d9125db0af58df302c83883e93,4064872d7057,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg4064872d7057.json,soft_frobenius,502,main_evaluation,0.75,0.2,1,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,15.0,0.11293785437726947,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg4064872d7057/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg4064872d7057/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg4064872d7057/true_adjacency.npz,10,0.043197445407404285,0.1,0.10035260343867833
soft_frobenius__main_evaluation__seed502__cfg415dacad3f7d,415dacad3f7de05495a6bc8df44a5cedc7d23ce38d24746ecaa9d95e0429f355,415dacad3f7d,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg415dacad3f7d.json,soft_frobenius,502,main_evaluation,1.0,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,16.0,0.11138171682121956,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg415dacad3f7d/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg415dacad3f7d/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg415dacad3f7d/true_adjacency.npz,10,0.03564175207037754,0.1,0.10121554683806855
soft_frobenius__main_evaluation__seed502__cfg5adc896686e1,5adc896686e1719b291f06924ead2e37fbdcdd708f5eb9e7a2a57f1e3b9e5801,5adc896686e1,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg5adc896686e1.json,soft_frobenius,502,main_evaluation,0.75,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,15.0,0.11292760807692467,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg5adc896686e1/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg5adc896686e1/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg5adc896686e1/true_adjacency.npz,10,0.043352973601280535,0.1,0.1003326791802454
soft_frobenius__main_evaluation__seed502__cfg6852bfaf07be,6852bfaf07bec9fd5d559d430f71a6921c71b32660b543b9713142d1bd701267,6852bfaf07be,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg6852bfaf07be.json,soft_frobenius,502,main_evaluation,1.0,0.8,4,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,52.0,21.0,0.13594795252006486,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg6852bfaf07be/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg6852bfaf07be/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg6852bfaf07be/true_adjacency.npz,10,0.1766618445113806,0.3,0.07595849257738681
soft_frobenius__main_evaluation__seed502__cfg6dafef88571a,6dafef88571a4b52eb0cf2782ebc63f4b5d8bf96bd6b18eb332ab01a0ceaa972,6dafef88571a,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg6dafef88571a.json,soft_frobenius,502,main_evaluation,0.5,0.0,0,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,15.0,0.11293841268084678,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg6dafef88571a/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg6dafef88571a/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg6dafef88571a/true_adjacency.npz,10,0.05551200394833268,0.1,0.09893505527178731
soft_frobenius__main_evaluation__seed502__cfg72002cbc684d,72002cbc684d9c1f93e6284e62d4502333504529a4458673cb69ce4f8102c0b5,72002cbc684d,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg72002cbc684d.json,soft_frobenius,502,main_evaluation,0.25,0.2,1,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,15.0,0.11291735786243037,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg72002cbc684d/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg72002cbc684d/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg72002cbc684d/true_adjacency.npz,10,0.07062258111409245,0.1,0.09744784060741347
soft_frobenius__main_evaluation__seed502__cfg76121c83079c,76121c83079cf60f0e9dc5436a9198793ee53557f462db6478864b1e0e7d4b22,76121c83079c,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg76121c83079c.json,soft_frobenius,502,main_evaluation,0.25,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,15.0,0.12014026531099128,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg76121c83079c/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg76121c83079c/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg76121c83079c/true_adjacency.npz,10,0.05603076152139286,0.1,0.09951938709264467
soft_frobenius__main_evaluation__seed502__cfg8165bda114be,8165bda114be1e8a46b8d3066bb4872477bc509687ce47bdbadace4b184269c1,8165bda114be,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg8165bda114be.json,soft_frobenius,502,main_evaluation,0.5,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,49.0,16.0,0.1127099268062564,13,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg8165bda114be/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg8165bda114be/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg8165bda114be/true_adjacency.npz,10,0.035178211489564376,0.1,0.10205092760013583
soft_frobenius__main_evaluation__seed502__cfg8719a714a94a,8719a714a94a142e11fe9800d802363630721a94d05ad68091dcc6f43d304381,8719a714a94a,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg8719a714a94a.json,soft_frobenius,502,main_evaluation,0.5,0.6,3,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,59.0,17.0,0.12025241760839012,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg8719a714a94a/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg8719a714a94a/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg8719a714a94a/true_adjacency.npz,10,0.04903074612315515,0.1,0.10030718748680993
soft_frobenius__main_evaluation__seed502__cfg97b40fa27112,97b40fa271123c72e828d786620930510b6a9dd4feaf5b41995b5846007d22a7,97b40fa27112,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed502__cfg97b40fa27112.json,soft_frobenius,502,main_evaluation,0.75,0.4,2,0.0002,,0.1,88da382e8672650e44f44e675011dda1a81868c9075acb86faef6c6caf23fd17,success,computed,valid_dag,available,50.0,17.0,0.1173164181372535,12,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg97b40fa27112/continuous_w.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg97b40fa27112/thresholded_adjacency.npz,results/main_study/166c792c43bc/artefacts/soft_frobenius__main_evaluation__seed502__cfg97b40fa27112/true_adjacency.npz,10,0.025595488004389155,0.0,0.1032078146166802
