method_family,corruption_fraction,confidence,intervention_id,target_node,value_raw,n,mean_mmd,std_mmd,median_mmd,min_mmd,max_mmd
soft_frobenius,0.2,0.0,do_X4_pos2,4,2.0,7,0.11372961308769466,0.0902943397775723,0.0816987849160698,0.03623444328257358,0.2812249907887734
soft_frobenius,0.2,0.0,do_X5_neg2,5,-2.0,7,0.21783485583883125,0.22939890797152132,0.10729126779979059,0.01891163392127937,0.538168354435419
soft_frobenius,0.2,0.0,do_X5_pos2,5,2.0,7,0.2219567807443417,0.22627523923426934,0.09929277298039935,0.022198345547143672,0.5312727551271483
soft_frobenius,0.2,0.0,do_X6_neg2,6,-2.0,7,0.24620771769605826,0.2366790957900461,0.21614722879907544,0.03683779695299588,0.606470354823419
soft_frobenius,0.2,0.0,do_X6_pos2,6,2.0,7,0.24328780992814147,0.21490551966334898,0.24208333046877917,0.037668378163648486,0.567215183165491
soft_frobenius,0.2,0.0,do_X7_neg2,7,-2.0,7,0.0921538886279912,0.0841847021245759,0.08014155870921352,0.009361985430939246,0.2557235756716946
soft_frobenius,0.2,0.0,do_X7_pos2,7,2.0,7,0.09570728040896019,0.10199637789285469,0.07993528829907859,0.008458303019035052,0.3081806444252593
soft_frobenius,0.2,0.0,do_X8_neg2,8,-2.0,7,0.04890542175635072,0.02990423442820825,0.05121797668178096,0.020654888527985416,0.10791123444897266
soft_frobenius,0.2,0.0,do_X8_pos2,8,2.0,7,0.04560537068145408,0.020766677933581706,0.045765231777437965,0.01948849325181673,0.08420651342060465
soft_frobenius,0.2,0.0,do_X9_neg2,9,-2.0,7,0.09366049805270793,0.08427707574997044,0.05502935289330241,0.0031758341599503193,0.241334838317257
soft_frobenius,0.2,0.0,do_X9_pos2,9,2.0,7,0.09775678382661195,0.08960640194058467,0.046265680479893656,0.0010838588591533527,0.2326681727428364
soft_frobenius,0.2,0.25,do_X0_neg2,0,-2.0,7,0.044811032623263365,0.056231192974926514,0.017118638283897647,0.0032657530048094685,0.1607494835097107
soft_frobenius,0.2,0.25,do_X0_pos2,0,2.0,7,0.04719590244856612,0.06605569450871468,0.022125800833681875,0.0038747412361920253,0.18756230595006035
