run_id,configuration_hash_prefix,configuration_hash_full,method_family,final_status,was_overwritten,record_path,runtime_seconds,message
soft_frobenius__main_evaluation__seed503__cfgb68be039e63a,b68be039e63a,b68be039e63a58e8d98fa4c29ee89d27149ba3b425b657e193189942637dea39,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgb68be039e63a.json,9.42199580000306,
soft_frobenius__main_evaluation__seed503__cfg51f72ea049bc,51f72ea049bc,51f72ea049bc2a6b51e2c8e0407a1339f613a57ac862ee12662899a6c784e91b,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfg51f72ea049bc.json,9.493386900008772,
soft_frobenius__main_evaluation__seed503__cfgf3a71bb2a755,f3a71bb2a755,f3a71bb2a755b61594ad0571dba069b3acad91b8faf43698f963121fdc355d34,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfgf3a71bb2a755.json,9.83508659999643,
soft_frobenius__main_evaluation__seed503__cfge2d147dfb914,e2d147dfb914,e2d147dfb91450cec2b2034f727c723a11a8e0cfc63be0af493f945c9d39e528,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfge2d147dfb914.json,9.065931300006923,
soft_frobenius__main_evaluation__seed503__cfga30621b76480,a30621b76480,a30621b764803192a0585a86d4ff4c5f5a8e938e1526d46d1a86b2098bf8bceb,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed503__cfga30621b76480.json,10.241608100011945,
hard_exclusion__main_evaluation__seed503__cfg6046ab985b54,6046ab985b54,6046ab985b5439d90a12ba78980fbcd069e01571719ae6bb998f248b5d7e4654,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed503__cfg6046ab985b54.json,10.206565100001171,
hard_exclusion__main_evaluation__seed503__cfg844ec0d7d8b2,844ec0d7d8b2,844ec0d7d8b2ae8432a3e68bb6af2566e8aeae4fe7a01718676e5116d2fe21ef,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed503__cfg844ec0d7d8b2.json,10.325080599999637,
hard_exclusion__main_evaluation__seed503__cfgcf5c8b6ead73,cf5c8b6ead73,cf5c8b6ead73d53d9cc0a65d113d4baac78bdfc326c650303d5526a4b26f2104,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed503__cfgcf5c8b6ead73.json,9.198559900003602,
hard_exclusion__main_evaluation__seed503__cfge3c940d7f95b,e3c940d7f95b,e3c940d7f95b69b6933fd7e287b6e3f673c183f91ead9cee23b81af49c273082,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed503__cfge3c940d7f95b.json,9.381663399995887,
hard_exclusion__main_evaluation__seed503__cfg10d4b6379143,10d4b6379143,10d4b6379143af4c8a628774eed1373e9f718a77be189703ad8f31505778f2a3,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed503__cfg10d4b6379143.json,9.023100099992007,
prior_free__main_evaluation__seed504__cfg87ac619df789,87ac619df789,87ac619df789d0920762d489717aaede3cd1d724f8e90d42c85755dee3bf2180,prior_free,success_computed,False,results/main_study/166c792c43bc/records/prior_free__main_evaluation__seed504__cfg87ac619df789.json,8.859060500006308,
matched_l1__main_evaluation__seed504__cfga835bc50744d,a835bc50744d,a835bc50744d6c288eb24585b38e9c35cbeac4c78320c797b6545039c630e0be,matched_l1,success_computed,False,results/main_study/166c792c43bc/records/matched_l1__main_evaluation__seed504__cfga835bc50744d.json,9.108458200003952,
soft_frobenius__main_evaluation__seed504__cfgffccb8ef3ce2,ffccb8ef3ce2,ffccb8ef3ce22d82f420819f17141380ecf0d2a353d02d6b60940d48eff4d849,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgffccb8ef3ce2.json,8.968598999999813,
soft_frobenius__main_evaluation__seed504__cfgae8fc82a93ef,ae8fc82a93ef,ae8fc82a93efa5c9546677d822d6c253c48e4fedee32d256dd394e2a8664017c,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgae8fc82a93ef.json,9.578725300001679,
soft_frobenius__main_evaluation__seed504__cfg57ae5c55c5c9,57ae5c55c5c9,57ae5c55c5c9c315713c31fe6d6efbebda80a95348c151ba5e3c6757045c4d37,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg57ae5c55c5c9.json,9.372418999992078,
soft_frobenius__main_evaluation__seed504__cfg48c73f864f08,48c73f864f08,48c73f864f08b72fc4c4ac86b47c5651407adeb2f116d9781ab475b0e3fcb2a7,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg48c73f864f08.json,9.328061199994409,
soft_frobenius__main_evaluation__seed504__cfgea20cb758fc9,ea20cb758fc9,ea20cb758fc9712b1f2ffa51564c6bcc5554be005742462ba269dff3b4f0e69c,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgea20cb758fc9.json,9.197870800009696,
soft_frobenius__main_evaluation__seed504__cfgf17be1d53376,f17be1d53376,f17be1d533768318cee0c7e9702240625ec0de060e6dbfa9caabe733aec2d294,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgf17be1d53376.json,9.070700700001908,
soft_frobenius__main_evaluation__seed504__cfg0886c52aced0,0886c52aced0,0886c52aced0a966d950fc60754722cf014e34aa91c313fd68644c02a498063c,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg0886c52aced0.json,8.500448200007668,
soft_frobenius__main_evaluation__seed504__cfg096837dd00f1,096837dd00f1,096837dd00f15b7ac3c1a2553cd1832583f9b81e16d2e08e8ee13eada71d2335,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg096837dd00f1.json,8.945749399994384,
soft_frobenius__main_evaluation__seed504__cfgf98694e0341f,f98694e0341f,f98694e0341f26727b6261828bf1ba626c450625cc50987ab3fc10b82690c15f,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgf98694e0341f.json,8.603713999997126,
soft_frobenius__main_evaluation__seed504__cfga7b48c3c1b5c,a7b48c3c1b5c,a7b48c3c1b5c752338795ac6c717b93aff7d58ddc754b0f4afab422e63e1bf88,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfga7b48c3c1b5c.json,6.8770616999972844,
soft_frobenius__main_evaluation__seed504__cfgc9f4520b1b97,c9f4520b1b97,c9f4520b1b97fa7bf8610858c8d89b00fef76b4c6333bdb25a66f174e7fb2880,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgc9f4520b1b97.json,7.0496525000053225,
soft_frobenius__main_evaluation__seed504__cfg2b3f3910a9b8,2b3f3910a9b8,2b3f3910a9b86cc5d4214b65145dfb48ecbd9b9006b9cd8ebb54eecad2b7cc45,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg2b3f3910a9b8.json,6.653683600001386,
soft_frobenius__main_evaluation__seed504__cfg08467e5a5022,08467e5a5022,08467e5a50222d04dc0868c5c5d24ab226d86a5be7c3583c65e88c619d43754a,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg08467e5a5022.json,9.011648400002741,
soft_frobenius__main_evaluation__seed504__cfg57d49afc74fd,57d49afc74fd,57d49afc74fdd531e4a053a053ba8141656eadbd0f43d3cda62d443f32419e8b,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg57d49afc74fd.json,8.994682200005627,
soft_frobenius__main_evaluation__seed504__cfgeac6abacff37,eac6abacff37,eac6abacff377ab80caad424e8d5420239a3730ebc7bb5f81c93362758d92b8e,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgeac6abacff37.json,9.471747899995535,
soft_frobenius__main_evaluation__seed504__cfgac5df98e662a,ac5df98e662a,ac5df98e662aad99de3211262af2f80262eb75012d8454b6f8b967e8e53c4595,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgac5df98e662a.json,9.90818090000539,
soft_frobenius__main_evaluation__seed504__cfg691c2e7a8e54,691c2e7a8e54,691c2e7a8e5490168737a0b675f7aec3fd513bce5d3f6800bb9e97c333657dba,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg691c2e7a8e54.json,10.033563999997568,
soft_frobenius__main_evaluation__seed504__cfg9621ec55d438,9621ec55d438,9621ec55d438adf06bcaf0d563c78d5dbef4405262dd046017846e3e25729aa9,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg9621ec55d438.json,10.207272300001932,
soft_frobenius__main_evaluation__seed504__cfgfa3ae6c68192,fa3ae6c68192,fa3ae6c68192f7d1c88182803140735938c5199ebcaa51e2cdb9f913351fb18d,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgfa3ae6c68192.json,10.435209200004465,
soft_frobenius__main_evaluation__seed504__cfg8b8b11011d39,8b8b11011d39,8b8b11011d39952237cea9c822e70c2845672a5ff6a31c2c2cfed9ff22844455,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg8b8b11011d39.json,8.384473900005105,
soft_frobenius__main_evaluation__seed504__cfgd8dd3571872e,d8dd3571872e,d8dd3571872ec6d1535a138eb5ab848036558ce29712a877486a3c21e9b03a3a,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgd8dd3571872e.json,6.118855900000199,
soft_frobenius__main_evaluation__seed504__cfg9dec6f2f7f67,9dec6f2f7f67,9dec6f2f7f671d32dcee1fc7c10ba8eb83360684c5f851a38eccdd1dd9b41599,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg9dec6f2f7f67.json,6.592814199990244,
soft_frobenius__main_evaluation__seed504__cfgbdd74d28b61f,bdd74d28b61f,bdd74d28b61fc8fe7f0a6e14e7f51bd78190ddedf2431503a76defdfeacdd4fe,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfgbdd74d28b61f.json,9.188745699997526,
soft_frobenius__main_evaluation__seed504__cfg1a4d9a1408a6,1a4d9a1408a6,1a4d9a1408a6347b379d033d6bc15d070ac181afefe9d480adb97191fcd6825f,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg1a4d9a1408a6.json,9.964452100000926,
soft_frobenius__main_evaluation__seed504__cfg8a9d3eb7ebeb,8a9d3eb7ebeb,8a9d3eb7ebebfe0a6c9a69a3ab748979fb6a3e6dc1e6fc84e742dfa76bba6475,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed504__cfg8a9d3eb7ebeb.json,9.65029420000792,
hard_exclusion__main_evaluation__seed504__cfga6956031db7f,a6956031db7f,a6956031db7f3dace86ce426b09590ca37c61b17475ef18bf293b1b6e318d20e,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed504__cfga6956031db7f.json,10.165600199994515,
hard_exclusion__main_evaluation__seed504__cfg984453f12660,984453f12660,984453f12660c73b3b0479394c29a5c5a4c875e5e6acba360918e885bad90278,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed504__cfg984453f12660.json,10.684840899994015,
hard_exclusion__main_evaluation__seed504__cfgadd0fecc0c6e,add0fecc0c6e,add0fecc0c6e9d62aadb69a9be4e76466f3fde566b3f93da345df55eb58c776b,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed504__cfgadd0fecc0c6e.json,9.619766100004199,
hard_exclusion__main_evaluation__seed504__cfgc18e78bbd942,c18e78bbd942,c18e78bbd942452fbc816273bd9a3a7367431dccc3fc581438a355d6e977fc57,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed504__cfgc18e78bbd942.json,9.818641999998363,
hard_exclusion__main_evaluation__seed504__cfg37c474a23075,37c474a23075,37c474a230753e86e99ffa7602e067e5215348d8d975165a2987564d4980a9a6,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed504__cfg37c474a23075.json,9.593257299988181,
prior_free__main_evaluation__seed505__cfgd132b6f61dc2,d132b6f61dc2,d132b6f61dc238eaf29372c8aa5572e8b27486b53e706aaff222bd24f39b4ed7,prior_free,success_computed,False,results/main_study/166c792c43bc/records/prior_free__main_evaluation__seed505__cfgd132b6f61dc2.json,10.102802900000825,
matched_l1__main_evaluation__seed505__cfg6e9a51275319,6e9a51275319,6e9a51275319ab57aa743000ad3f514793ea1b763990f513aa7cee8eaef780db,matched_l1,success_computed,False,results/main_study/166c792c43bc/records/matched_l1__main_evaluation__seed505__cfg6e9a51275319.json,9.930818499997258,
soft_frobenius__main_evaluation__seed505__cfgda04459a9327,da04459a9327,da04459a9327910472de8e03d5f57df56497b8f543fcfd3440be84347a22fcfd,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgda04459a9327.json,9.712880599996424,
soft_frobenius__main_evaluation__seed505__cfg7d6cc414f4a9,7d6cc414f4a9,7d6cc414f4a994419242d18e7be3eb4b82968bb2ad3bed0e040ac62156cd536f,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg7d6cc414f4a9.json,9.616858299996238,
soft_frobenius__main_evaluation__seed505__cfgc9598de54cce,c9598de54cce,c9598de54cce5ba0de7cfe00a69f9b2aaa85be58816fd95804eb1901c3fa576e,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgc9598de54cce.json,9.52686040000117,
soft_frobenius__main_evaluation__seed505__cfg51cde9b85085,51cde9b85085,51cde9b85085aa0ca7339417997ccb83fe67f5fa8fca5bc58b4f66946a408184,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg51cde9b85085.json,9.866423699990264,
soft_frobenius__main_evaluation__seed505__cfg66a088d8c27b,66a088d8c27b,66a088d8c27b20c797519521073d12558879a62672ed37c087c630e1444a0cdb,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg66a088d8c27b.json,9.605609299993375,
soft_frobenius__main_evaluation__seed505__cfg7a48ae1727ec,7a48ae1727ec,7a48ae1727ec77a0680f43a62cd38ea68ed05032d1e786ffb2b01be638993072,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg7a48ae1727ec.json,9.73196220000682,
soft_frobenius__main_evaluation__seed505__cfge4195764b842,e4195764b842,e4195764b8425f52e053b4bdab50c20bc2070780957d25cc7958f946cc908582,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfge4195764b842.json,7.193275300000096,
soft_frobenius__main_evaluation__seed505__cfga02e0911e7f5,a02e0911e7f5,a02e0911e7f5cdd25be1923c536b678d581214e2e2498a9dc27d5d2d2c804316,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfga02e0911e7f5.json,10.402213900000788,
soft_frobenius__main_evaluation__seed505__cfg4ceaed482eaf,4ceaed482eaf,4ceaed482eaf0860550c4f9d61a09e8493639ed0bca2c42435f7c980bec59a1b,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg4ceaed482eaf.json,9.769418500000029,
soft_frobenius__main_evaluation__seed505__cfg254f81e809fe,254f81e809fe,254f81e809fe683ab5ba51a057fe79e61a0bbfe882d2fffd460905285e6b8354,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg254f81e809fe.json,9.729627000007895,
soft_frobenius__main_evaluation__seed505__cfg2119382be166,2119382be166,2119382be1669e3111b427b2a8fde6116b71a71a76f5190ce310324690963068,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg2119382be166.json,10.240076300004148,
soft_frobenius__main_evaluation__seed505__cfg9d72ca7122a9,9d72ca7122a9,9d72ca7122a9fcc2d9088fe9c21363070a59272207d2757e7245ca9ec089b533,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg9d72ca7122a9.json,10.717182899999898,
soft_frobenius__main_evaluation__seed505__cfg84dbe6c1f552,84dbe6c1f552,84dbe6c1f5520de334093b8958d247cc2b63f41a03ed8a4ff6fcb648c0455b3b,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg84dbe6c1f552.json,9.229193200008012,
soft_frobenius__main_evaluation__seed505__cfg37eecb96fc4a,37eecb96fc4a,37eecb96fc4a5f66b3b3b24b2f97bd9b505d9b8b216212b619d13061bb51f245,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg37eecb96fc4a.json,9.622635299994727,
soft_frobenius__main_evaluation__seed505__cfg4af03155137e,4af03155137e,4af03155137e3a75e00a01cfc1cebc4c152c87887ad176f67aba23a3b5e6a464,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg4af03155137e.json,9.4544229000021,
soft_frobenius__main_evaluation__seed505__cfga54c7df46b77,a54c7df46b77,a54c7df46b7713847da6d01bbf294065097758048b41c64109d1efaeb58e32ce,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfga54c7df46b77.json,10.224157399992691,
soft_frobenius__main_evaluation__seed505__cfgd64751b4bfac,d64751b4bfac,d64751b4bfac1dd022420f138501bae61c2058b9dc7a2d7113e3c0cbdffc4bc2,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgd64751b4bfac.json,9.518997200008016,
soft_frobenius__main_evaluation__seed505__cfg559ffb4d2caa,559ffb4d2caa,559ffb4d2caad0dd15f777ee1dbe343708eb793264965630d404ace442370952,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg559ffb4d2caa.json,9.714664600003744,
soft_frobenius__main_evaluation__seed505__cfgf7bad7f306d3,f7bad7f306d3,f7bad7f306d323437615ef34ab53b465c076fe1f60b8168c7477c9fda4185aef,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgf7bad7f306d3.json,9.473241599989706,
soft_frobenius__main_evaluation__seed505__cfg1fac1ef5449d,1fac1ef5449d,1fac1ef5449deb6d00af71199f30819fbf37c3cccf565fdf8b333b71c085c7a9,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg1fac1ef5449d.json,9.22132359999523,
soft_frobenius__main_evaluation__seed505__cfgae92bc4e3d99,ae92bc4e3d99,ae92bc4e3d9924888a2b1f19fc2c644554e4b15c5679b7ddba68992e2bc7d6ec,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgae92bc4e3d99.json,8.342458300001454,
soft_frobenius__main_evaluation__seed505__cfgfcd05040062a,fcd05040062a,fcd05040062a2cbc677686cccda0ba33f09ecdb9376e783f6b6debe9aff9403d,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgfcd05040062a.json,6.698293100009323,
soft_frobenius__main_evaluation__seed505__cfg9b3a547104cc,9b3a547104cc,9b3a547104ccf6f22cde5d99ae3faa3f5eeb33b9a1c4aebabfdb2da8ccc892f0,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfg9b3a547104cc.json,6.495318100001896,
soft_frobenius__main_evaluation__seed505__cfgfcad231dd503,fcad231dd503,fcad231dd503380b76cf2ff93d151d9b2fe8c1698a923cb0ef7bcb5191ed863a,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgfcad231dd503.json,6.917933299992001,
soft_frobenius__main_evaluation__seed505__cfgad44b41a62d7,ad44b41a62d7,ad44b41a62d70b5272bc35056384e1ddc6b59aab1696d29daca7ac9a6af0d1f5,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed505__cfgad44b41a62d7.json,6.517020999992383,
hard_exclusion__main_evaluation__seed505__cfg0d6dbbb8f4ed,0d6dbbb8f4ed,0d6dbbb8f4edf8b7ee939b144e97596abd62e273592cfd7090f4d85fca4ae8f9,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed505__cfg0d6dbbb8f4ed.json,6.528824200009694,
hard_exclusion__main_evaluation__seed505__cfg15083e6a8948,15083e6a8948,15083e6a89481ef47f02543b065f0abc28cba39adacf2aee97a3a6c296c141a7,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed505__cfg15083e6a8948.json,6.979496200001449,
hard_exclusion__main_evaluation__seed505__cfgc14525c054c5,c14525c054c5,c14525c054c5a12aab9f0320a79b79c8a43c37933fbab6633f610fe26c0876d6,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed505__cfgc14525c054c5.json,6.698262200006866,
hard_exclusion__main_evaluation__seed505__cfg54ccf1fb338e,54ccf1fb338e,54ccf1fb338e3bc5bc1380e1c7d77f52e4ef240bf512cfc778d65492667339ce,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed505__cfg54ccf1fb338e.json,6.346285200008424,
hard_exclusion__main_evaluation__seed505__cfg9837400fb55e,9837400fb55e,9837400fb55e047d1ae04453f02b83dac006dc8c6ef7aff0945cbd6ffad8c4ca,hard_exclusion,success_computed,False,results/main_study/166c792c43bc/records/hard_exclusion__main_evaluation__seed505__cfg9837400fb55e.json,6.377231899998151,
prior_free__main_evaluation__seed506__cfgfcc7934d90b9,fcc7934d90b9,fcc7934d90b9c578033584a85cbd270f9bdb6a2be233fb6b3557603b16180d64,prior_free,success_computed,False,results/main_study/166c792c43bc/records/prior_free__main_evaluation__seed506__cfgfcc7934d90b9.json,6.09366620000219,
matched_l1__main_evaluation__seed506__cfgfa4b0ffb88e7,fa4b0ffb88e7,fa4b0ffb88e7f0c33eef3a96634b4a67b76bbce3b9991a738903f365ae90e28a,matched_l1,success_computed,False,results/main_study/166c792c43bc/records/matched_l1__main_evaluation__seed506__cfgfa4b0ffb88e7.json,7.702499500010163,
soft_frobenius__main_evaluation__seed506__cfg929ae133d42c,929ae133d42c,929ae133d42c443fcc6bec7163dbd13d6906342af2a08cf0975893fb27fed14b,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg929ae133d42c.json,6.5679492999915965,
soft_frobenius__main_evaluation__seed506__cfg776b52ef7f63,776b52ef7f63,776b52ef7f63e82558433375a515312aceadac5018dbc078cbf3aeb30c317be1,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg776b52ef7f63.json,7.102887299988652,
soft_frobenius__main_evaluation__seed506__cfg7bc020509588,7bc020509588,7bc02050958842802012d764103034feb64979df374c602a24c8249219398f14,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg7bc020509588.json,6.396640200007823,
soft_frobenius__main_evaluation__seed506__cfg84593c0bb1ce,84593c0bb1ce,84593c0bb1ce7c50900c4d6d326001b6bc3d8befbc3e53a474fc42b3f37533fc,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg84593c0bb1ce.json,6.500285799993435,
soft_frobenius__main_evaluation__seed506__cfg0f501e9fdba0,0f501e9fdba0,0f501e9fdba0ab2b2f882c14df8015904172f33d1abd2a9887ce7b096081704d,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg0f501e9fdba0.json,6.586322799994377,
soft_frobenius__main_evaluation__seed506__cfg6c9ad97953d5,6c9ad97953d5,6c9ad97953d5c65c2e7f03eb2a0887b197c69733acc8f3fb80a3495d880fde6b,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg6c9ad97953d5.json,8.647372699997504,
soft_frobenius__main_evaluation__seed506__cfgce10e1009c43,ce10e1009c43,ce10e1009c43f403b34708be804fff0801c2b02d927b25c0b343f6b827ed5d01,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfgce10e1009c43.json,10.234831300011138,
soft_frobenius__main_evaluation__seed506__cfg9ca41de4509b,9ca41de4509b,9ca41de4509b66a3fdda0563fd123bcaa32a6604d506fd381fe92d481562376e,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg9ca41de4509b.json,9.926475400003255,
soft_frobenius__main_evaluation__seed506__cfg6f4d76de69c0,6f4d76de69c0,6f4d76de69c0fa8e85ceca2b09409209965ba10317b2008083d6b8e83e3202cb,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg6f4d76de69c0.json,9.910236999989138,
soft_frobenius__main_evaluation__seed506__cfg40be92d064ca,40be92d064ca,40be92d064ca36aa47ed3b02a230d405e9261ba011c74b4df9373041e5d9522c,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg40be92d064ca.json,10.180973199996515,
soft_frobenius__main_evaluation__seed506__cfg9c313a64c348,9c313a64c348,9c313a64c34826e432a2b12c0bb6c07d0128c3df8074be0d76063bd8df248069,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg9c313a64c348.json,9.510029699988081,
soft_frobenius__main_evaluation__seed506__cfgd41a04de4c9b,d41a04de4c9b,d41a04de4c9bae7b1d370b8d38962eac0fb62bbf03c067147d592c2967e59dd9,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfgd41a04de4c9b.json,9.108472200008691,
soft_frobenius__main_evaluation__seed506__cfg512d8b2178e3,512d8b2178e3,512d8b2178e338badd7c1c8c47124490ed222d773e10f0c56a9738d553d343f5,soft_frobenius,success_computed,False,results/main_study/166c792c43bc/records/soft_frobenius__main_evaluation__seed506__cfg512d8b2178e3.json,9.563695300006657,
