run_id,configuration_hash_prefix,configuration_hash_full,method_family,final_status,was_overwritten,record_path,runtime_seconds,message
soft_frobenius__main_evaluation__seed502__cfg15a2dac31335,15a2dac31335,15a2dac31335c0fbf222676ec1525bb5832c40375ce6f8513971bcb405b08ff1,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg15a2dac31335.json,6.958839500002796,
soft_frobenius__main_evaluation__seed502__cfg78e0c07b4091,78e0c07b4091,78e0c07b409155884f2cea3ab122025d10fbaa7ecc5b8bab3c6426af39b21d5a,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg78e0c07b4091.json,6.940924399998039,
soft_frobenius__main_evaluation__seed502__cfga1f87a0d30c4,a1f87a0d30c4,a1f87a0d30c45a9fac993b1d9c854a4e00a16877b68948014c3aea04d8191e93,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfga1f87a0d30c4.json,6.309089900008985,
soft_frobenius__main_evaluation__seed502__cfg6664860ad281,6664860ad281,6664860ad281665b0fc9ba944ea611765669c0cf822b1385a1d375a878fb23a1,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg6664860ad281.json,6.450607599996147,
soft_frobenius__main_evaluation__seed502__cfgb98ff62b2de3,b98ff62b2de3,b98ff62b2de3c33a40c406fab2475b9361753e8ad3d7fbb70f506b3af5047c78,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgb98ff62b2de3.json,6.174201299989363,
soft_frobenius__main_evaluation__seed502__cfg8b824d3aaba7,8b824d3aaba7,8b824d3aaba78ebffce20ac57ef9d6e4cbe0d8d576b432e376b2b687f817e7e4,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg8b824d3aaba7.json,6.412610199986375,
soft_frobenius__main_evaluation__seed502__cfg0e2c937a8d2a,0e2c937a8d2a,0e2c937a8d2a613a3af12fdfb3a3de6c56168908fc90093874b2b33dfa02e9b5,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg0e2c937a8d2a.json,6.560973300001933,
soft_frobenius__main_evaluation__seed502__cfgd589aa53d1fa,d589aa53d1fa,d589aa53d1facfdfd6503126d416be41955640f801f99603d1d78aa3815ae5e1,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgd589aa53d1fa.json,6.448979799999506,
soft_frobenius__main_evaluation__seed502__cfgcb1c7ac76e48,cb1c7ac76e48,cb1c7ac76e480762041ab96af700b8a89c84ddfd07f7400c1692d89546982166,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfgcb1c7ac76e48.json,6.343610300013097,
soft_frobenius__main_evaluation__seed502__cfg659330e6044b,659330e6044b,659330e6044b0671d7a7dca3b490a297bb1c0c74b919d6ddc11b8d023eacdeed,soft_frobenius,success_computed,False,results/main_study/864fe6722256/records/soft_frobenius__main_evaluation__seed502__cfg659330e6044b.json,6.231272300006822,
